County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Monroe,2001,60472,4192,94,262,2192,1644,56280,8146,41788,6346,739891,8173.095766808895,7606.525826101412,566.5699407074826,12.704574052123895,35.41062129421766,296.2598544920806,222.19489086906046,1100.9729811553325,5647.858941384609,857.6939035614706
Monroe,2002,61086,4606,88,362,2352,1804,56480,8128,41092,7260,741391,8239.37706284538,7618.112439994551,621.2646228508304,11.869580288943352,48.82713709769879,317.24150954084956,243.32639592333868,1096.3175975969496,5542.554468559774,979.2403738378265
Monroe,2003,63376,5246,130,300,2812,2004,58130,8774,40434,8922,741671,8545.028725674862,7837.707015644403,707.3217100304583,17.527987476927102,40.44920186983177,379.1438521932231,270.20066849047623,1183.0043240196799,5451.743428015926,1202.9592636087968
Monroe,2004,61894,4664,94,312,2210,2048,57230,9228,39798,8204,741075,8351.921195560504,7722.565192456904,629.3560031035995,12.684276220355564,42.1010019228823,298.21543028708294,276.35529467327865,1245.2180953344803,5370.306649124583,1107.040447997841
Monroe,2005,55558,5470,114,320,2462,2574,50088,8872,35506,5710,738506,7523.0262177964705,6782.341646513367,740.684571283104,15.436570589812405,43.330724462631316,333.37576133436966,348.5415148962906,1201.344335726453,4807.814696156835,773.1826146300775
Monroe,2006,55364,6546,106,288,3106,3046,48818,8550,34208,6060,738329,7498.554167586537,6611.957541963,886.5966256235364,14.356743403008688,39.007000944023595,420.6796699032545,412.5532113732496,1158.0203405257005,4633.164889906803,820.7723115304965
Monroe,2007,50556,5912,106,360,2410,3036,44644,8410,31992,4242,739249,6838.832382593686,6039.101845251059,799.7305373426274,14.338876346129654,48.69807060949694,326.0065282469101,410.68706214009086,1137.6410384051921,4327.635208163961,573.8255986819056
Monroe,2008,49808,5834,96,294,2508,2936,43974,8744,31834,3396,741018,6721.564118550427,5934.2688031869675,787.2953153634595,12.955150887022988,39.6751495915079,338.45331692347554,396.211697961453,1179.998326626344,4295.982013932185,458.2884626284382
Monroe,2009,51712,5196,64,334,2002,2796,46516,9098,34740,2678,743386,6956.278434084043,6257.314504174144,698.9639299098988,8.609255487727776,44.92955207657933,269.30827322548447,376.1168491201072,1223.8594754273015,4673.211494432233,360.2435343146091
Monroe,2010,52372,5646,94,318,1920,3314,46726,10470,34198,2058,745029,7029.525025200362,6271.702175351564,757.8228498487979,12.616958534499998,42.68290227628723,257.70808921531915,444.81489982269153,1405.314424002287,4590.156893221606,276.2308581276702
Monroe,2011,51332,5322,80,304,1934,3004,46010,10066,33840,2104,749027,6853.157496325232,6142.635712731317,710.5217835939159,10.680522864996856,40.58598688698805,258.20164026129896,401.053633580632,1343.8767894882294,4517.86117189367,280.8977513494173
Monroe,2012,50820,5344,86,346,2018,2894,45476,9930,33594,1952,751444,6762.979011077338,6051.814905701556,711.1641053757832,11.444631935313877,46.04468197230931,268.5496191332954,385.1251723348646,1321.4557571821717,4470.592619010865,259.7665295085196
Monroe,2013,46152,5372,96,288,2266,2722,40780,8534,30472,1774,754196,6119.364197105262,5407.082509056001,712.2816880492604,12.728786681446202,38.186360044338606,300.45240229330307,360.9141390301725,1131.5360993693946,4040.3290391357154,235.2173705508913
Monroe,2014,42654,4454,70,328,1732,2324,38200,6916,29340,1944,755089,5648.870530493756,5059.006289324835,589.8642411689218,9.270430373108336,43.43858803399335,229.3769343746234,307.7782883871967,915.9185208631036,3885.6346735285506,257.45309493318007
Monroe,2015,41060,5052,78,578,1662,2734,36008,6298,27576,2134,755118,5437.560752094375,4768.526243580473,669.0345085139012,10.329511414110113,76.54432817122623,220.09805090065396,362.06261802791084,834.0418318726345,3651.8795737884675,282.6048379193715
Monroe,2016,37534,4964,90,538,1704,2632,32570,5160,25476,1934,755191,4970.133383475174,4312.816227947632,657.317155527542,11.917514906824897,71.24025577635327,225.63828223588473,348.52110260847917,683.2708546579607,3373.451219625234,256.0941536644372
Monroe,2017,37912,5140,72,552,1806,2710,32772,4680,26176,1916,756333,5012.606880831591,4333.012046281202,679.5948345503898,9.519616359460715,72.98372542253213,238.78371034980623,358.30778241859076,618.7750633649464,3460.909414239495,253.32756867676008
Monroe,2018,33352,4512,72,544,1364,2532,28840,4216,22790,1834,758810,4395.30317207206,3800.687919241971,594.6152528300893,9.488541268565253,71.69120069582637,179.75514292115287,333.68036794454474,555.6068053926543,3003.386882091696,241.69423175762049
Monroe,2019,33142,4364,72,532,1130,2630,28778,4172,22670,1936,758941,4366.874368363286,3791.8626085558694,575.0117598074158,9.4869034615339,70.09767557688937,148.8916793268515,346.5355014421411,549.7133505766587,2987.05696490241,255.09229307680044
Monroe,2020,32382,4560,98,462,1092,2908,27822,4560,20474,2788,758384,4269.868562627904,3668.590054642503,601.2785079854006,12.922213548809045,60.91900673009979,143.99037954387222,383.4469081626195,601.2785079854006,2699.6877571256778,367.6237895314247
Monroe,2021,30156,4640,168,436,1142,2894,25516,3388,18670,3458,754572,3996.4377156851833,3381.5195899132227,614.9181257719608,22.264276967605475,57.781099749261834,151.34407319646104,383.5286758586325,448.9962521800438,2474.250303483299,458.2730342498794
Monroe,2022,35076,4504,158,420,1294,2632,30572,3422,22934,4216,750469,4673.877268747943,4073.719234238856,600.158034509087,21.05350121057632,55.96500321798769,172.42550991446683,350.7140201660562,455.9815262189378,3055.9556757174514,561.7820323024669
Monroe,2023,42772,4398,110,342,1172,2774,38374,3752,21096,13526,748957,5710.875257191001,5123.658634607861,587.216622583139,14.687091515267232,45.663502711103575,156.4842841444836,370.38174421228456,500.96333968438773,2816.717114600705,1805.978180322769
Monroe,2024,34524,4158,110,314,1104,2630,30366,3282,19088,7996,750294,4601.396252668954,4047.2134923110143,554.1827603579396,14.660919586188882,41.850261364211896,147.1423202104775,350.52925919706144,437.4285280170173,2544.069391465212,1065.7155728287844
Montgomery,1990,2030,68,0,16,8,44,1962,598,1304,60,52036,3901.1453609039895,3770.466600046122,130.67876085786764,0.0,30.74794373126297,15.373971865631486,84.55684526097318,1149.2043969559536,2505.957414097932,115.30478899223614
Montgomery,1991,2230,100,6,10,18,66,2130,544,1510,76,51896,4297.0556497610605,4104.362571296439,192.69307846462155,11.561584707877293,19.269307846462155,34.684754123631876,127.17743178665023,1048.250346847541,2909.6654848157855,146.44673963311237
Montgomery,1992,1982,60,2,2,12,44,1922,488,1358,76,51928,3816.8232937914036,3701.27869357572,115.54460021568325,3.8514866738561087,3.8514866738561087,23.108920043136653,84.73270682483438,939.7627484208904,2615.1594515482975,146.35649360653213
Montgomery,1993,2026,82,0,10,14,58,1944,474,1398,72,51807,3910.6684424884666,3752.3886733453005,158.279769143166,0.0,19.302410871117804,27.023375219564922,111.95398305248327,914.9342752909838,2698.477039782269,138.97735827204818
Montgomery,1994,2082,140,2,6,32,100,1942,512,1362,68,51752,4023.032926263719,3752.511980213325,270.5209460503942,3.86458494357706,11.59375483073118,61.83335909723296,193.22924717885297,989.3337455557273,2631.782346575978,131.39588808162003
Montgomery,1995,2746,216,4,10,46,156,2530,624,1804,102,51649,5316.656663246142,4898.449147127727,418.20751611841473,7.744583631822494,19.361459079556234,89.06271176595868,302.0387616410773,1208.1550465643093,3492.8072179519445,197.4868826114736
Montgomery,1996,2840,226,0,26,22,178,2614,608,1916,90,51305,5535.522853523048,5095.019978559594,440.50287496345385,0.0,50.677321898450444,42.88081083715038,346.94474222785306,1185.0696813176103,3734.528798362733,175.42149887925154
Montgomery,1997,2324,246,0,36,24,186,2078,484,1532,62,50798,4574.983267057758,4090.7122327650695,484.2710342926887,0.0,70.86893184771054,47.24595456514036,366.1561478798378,952.7934170636638,3015.8667664081263,122.05204929327925
Montgomery,1998,2294,212,0,14,36,162,2082,550,1458,74,50321,4558.732934560124,4137.437650285169,421.2952842749548,0.0,27.821386697402673,71.54070865046403,321.9331889270881,1092.9830488265336,2897.398700343793,147.05590111484273
Montgomery,1999,1924,214,2,10,16,186,1710,426,1250,34,49918,3854.3210865819947,3425.6180135422096,428.70307303978524,4.006570776072759,20.032853880363795,32.05256620858207,372.61108217476664,853.3995753034977,2504.1067350454746,68.1117031932369
Montgomery,2000,1976,214,0,6,12,196,1762,348,1358,56,49605,3983.4694083257737,3552.0612841447432,431.4081241810302,0.0,12.095554883580284,24.19110976716057,395.12145953028926,701.5421832476565,2737.6272553170043,112.89184558008266
Montgomery,2001,1862,202,4,10,12,176,1660,356,1252,52,49472,3763.7451487710223,3355.433376455369,408.3117723156533,8.085381630012938,20.21345407503234,24.25614489003881,355.7567917205692,719.5989650711513,2530.724450194049,105.10996119016816
Montgomery,2002,1598,172,2,20,14,136,1426,290,1096,40,49298,3241.5108117976392,2892.612276360096,348.8985354375431,4.056959714390036,40.56959714390036,28.398718000730256,275.87326057852243,588.2591585865553,2223.21392348574,81.13919428780072
Montgomery,2003,1388,92,0,10,12,70,1296,254,1012,30,49449,2806.9323949928207,2620.882120973124,186.05027401969704,0.0,20.2228558717062,24.26742704604744,141.5599911019434,513.6605391413375,2046.5530142166676,60.668567615118604
Montgomery,2004,1452,112,0,12,4,96,1340,280,1036,24,49460,2935.705620703599,2709.2600080873435,226.44561261625554,0.0,24.26202992317024,8.087343307723414,194.0962393853619,566.1140315406388,2094.6219167003637,48.52405984634048
Montgomery,2005,1750,244,0,6,10,228,1506,302,1168,36,49505,3534.996465003535,3042.1169578830422,492.87950712049286,0.0,12.11998788001212,20.199979800020202,460.5595394404606,610.03938996061,2359.3576406423595,72.71992728007272
Montgomery,2006,1630,262,0,10,8,244,1368,230,1106,32,49724,3278.095084868474,2751.1865497546455,526.9085351138283,0.0,20.111012790604136,16.088810232483308,490.7087120907409,462.55329418389516,2224.278014640817,64.35524092993323
Montgomery,2007,1448,236,2,12,10,212,1212,254,912,46,49798,2907.7472990883166,2433.8326840435357,473.91461504478093,4.016225551226957,24.09735330736174,20.081127756134784,425.7199084300574,510.0606450058235,1831.3988513594923,92.37318767822
Montgomery,2008,1570,268,2,2,10,254,1302,296,976,30,49951,3143.0802186142423,2606.554423334868,536.5257952793738,4.003923845368462,4.003923845368462,20.019619226842305,508.49832836179456,592.5807291145322,1953.914836539809,60.05885768052691
Montgomery,2009,1452,262,0,0,12,250,1190,214,946,30,50001,2903.941921161577,2379.952400951981,523.9895202095959,0.0,0.0,23.999520009599806,499.990000199996,427.9914401711966,1891.9621607567847,59.998800023999515
Montgomery,2010,2326,144,2,4,24,114,2182,400,1722,60,50320,4622.41653418124,4336.248012718601,286.1685214626391,3.97456279809221,7.94912559618442,47.69475357710652,226.55007949125596,794.912559618442,3422.0985691573924,119.23688394276628
Montgomery,2011,2168,118,0,8,36,74,2050,408,1598,44,49957,4339.732169665913,4103.5290349700745,236.2031346958384,0.0,16.013771843785655,72.06197329703545,148.12738955501732,816.7023640330685,3198.750925796185,88.07574514082111
Montgomery,2012,2368,114,8,16,24,66,2254,456,1752,46,49905,4745.015529506061,4516.581504859232,228.434024646829,16.03045786995291,32.06091573990582,48.091373609858735,132.25127742711152,913.736098587316,3510.6702735196873,92.17513275222923
Montgomery,2013,2250,96,0,8,26,62,2154,372,1728,54,49853,4513.269010892022,4320.702866427297,192.5661444647263,0.0,16.047178705393858,52.15333079253004,124.3656349668024,746.1938098008144,3466.1906003650734,108.31845626140854
Montgomery,2014,2502,96,0,14,34,48,2406,368,1990,48,49819,5022.180292659427,4829.482727473454,192.69756518597322,0.0,28.10172825628776,68.24705433669885,96.34878259298661,738.673999879564,3994.4599450009036,96.34878259298661
Montgomery,2015,2530,198,0,72,26,100,2332,424,1840,68,49737,5086.756338339666,4688.662364034823,398.09397430484347,0.0,144.76144520176126,52.27496632285824,201.05756278022395,852.4840661881497,3699.459155156121,136.7191426905523
Montgomery,2016,2048,166,2,58,28,78,1882,306,1540,36,49433,4142.981409180102,3807.1733457407,335.8080634394029,4.045880282402443,117.33052818967086,56.64232395363421,157.78933101369532,619.019683207574,3115.327817449882,72.82584508324399
Montgomery,2017,1878,156,2,64,28,62,1722,242,1434,46,49425,3799.6965098634296,3484.0667678300456,315.62974203338393,4.046535154274152,129.48912493677287,56.65149215983814,125.44258978249873,489.63075366717254,2901.3657056145676,93.07030854830552
Montgomery,2018,1442,160,4,58,18,80,1282,230,1002,50,49754,2898.259436427222,2576.6772520802347,321.58218434698716,8.03955460867468,116.57354182578285,36.17799573903606,160.79109217349358,462.27438999879405,2013.9084294730071,100.49443260843348
Montgomery,2019,1376,158,2,44,18,94,1218,148,1000,70,49638,2772.069785245175,2453.765260485918,318.30452475925705,4.029171199484266,88.64176638865385,36.26254079535839,189.3710463757605,298.15866876183566,2014.5855997421331,141.02099198194932
Montgomery,2020,1532,138,2,22,22,92,1394,180,1152,62,49499,3095.012020444857,2816.2185094648376,278.7935109800198,4.040485666377098,44.44534233014808,44.44534233014808,185.86234065334654,363.6437099739389,2327.319743833209,125.25505565769005
Montgomery,2021,1328,122,4,30,16,72,1206,136,990,80,49512,2682.1780578445628,2435.7731459040233,246.40491194053968,8.078849571820973,60.59137178865729,32.31539828728389,145.4192922927775,274.68088544191306,1999.5152690256905,161.57699143641946
Montgomery,2022,1336,106,2,30,12,62,1230,152,1022,56,49454,2701.500384195414,2487.159784850568,214.34059934484574,4.044162251789541,60.66243377684312,24.264973510737253,125.36902980547579,307.3563311360052,2066.566910664456,113.23654305010716
Montgomery,2023,1332,98,0,18,16,64,1234,124,1052,58,49531,2689.224929841917,2491.3690416103045,197.8558882316125,0.0,36.340877430296175,32.30300216026327,129.21200864105307,250.34826674204032,2123.9223920373097,117.09838283095436
Montgomery,2024,1256,96,2,20,12,62,1160,124,994,42,49580,2533.2795482049214,2339.6530859217423,193.6264622831787,4.033884630899556,40.338846308995564,24.20330778539734,125.05042355788623,250.10084711577247,2004.8406615570793,84.71157724889068
Nassau,1990,84204,6444,70,214,2996,3164,77760,13783,46197,17780,1286905,6543.140325043419,6042.404062459933,500.73626258348514,5.439406949230906,16.629044101934486,232.80661742708278,245.861194105237,1071.0192283035656,3589.7754690517168,1381.6093651046504
Nassau,1991,86438,7696,84,288,3612,3712,78742,14516,46872,17354,1293072,6684.701238600789,6089.529430689087,595.1718079117018,6.496157986562233,22.27254166821337,279.334793422176,287.06831483475014,1122.5979682492546,3624.856156501726,1342.075305938107
Nassau,1992,80406,7436,48,250,3908,3230,72970,13912,42370,16688,1299575,6187.099628724775,5614.912567570167,572.1870611546083,3.6935151876575034,19.2370582690495,300.71369486178173,248.5427928361195,1070.5038185560663,3260.296635438509,1284.112113575592
Nassau,1993,77930,7134,76,228,3512,3318,70796,11944,43044,15808,1304543,5973.739462785052,5426.881290996157,546.8581717888947,5.825794933551443,17.47738480065433,269.21305008727194,254.34194196741694,915.5696669255058,3299.5462778919514,1211.7653461787002
Nassau,1994,69122,6270,46,234,2982,3008,62852,10448,39532,12872,1308489,5282.581664805742,4803.403009119679,479.1786556860623,3.515505288924859,17.88322255670472,227.896451555955,229.88347628447775,798.4782447540636,3021.194675690816,983.7300886747996
Nassau,1995,66458,6396,60,240,2782,3314,60062,9480,39834,10748,1312950,5061.7312159640505,4574.58395216878,487.1472637952702,4.569861761681709,18.279447046726837,211.88925701664192,252.40869797021975,722.03815834571,3033.9312235804864,818.6145702425835
Nassau,1996,64826,6536,42,212,2646,3636,58290,8746,39642,9902,1315799,4926.740330400007,4430.00792674261,496.7324036573975,3.1919768900873158,16.111883349964547,201.0945440755009,276.3339993418448,664.6911876358015,3012.7701875438424,752.5465515629667
Nassau,1997,59580,5064,50,250,2384,2380,54516,7376,37488,9652,1318211,4519.76201078583,4135.604997985907,384.1570127999235,3.7930194786722304,18.965097393361155,180.85116874309196,180.5477271847982,559.5462334937275,2843.8542843292917,732.2044801628874
Nassau,1998,55170,4936,44,192,2186,2514,50234,7046,34988,8200,1322950,4170.225632110057,3797.1200725651006,373.10555954495635,3.325900449752447,14.513020144374316,165.23678143542838,190.02985751540118,532.5976038399033,2644.6955667258776,619.8269019993197
Nassau,1999,56396,5190,48,232,2580,2330,51206,6466,37028,7712,1330815,4237.703963360797,3847.7173761942868,389.98658716651073,3.606812366857903,17.432926439813198,193.86616471861228,175.08068364122735,485.86768258548335,2782.355173333634,579.4945202751697
Nassau,2000,51962,4778,50,232,2154,2342,47184,6268,33478,7438,1336713,3887.296674753668,3529.852705853837,357.44396889983113,3.740518720174039,17.35600686160754,161.14154646509758,175.20589685295198,468.9114267610175,2504.501714279729,556.43956481309
Nassau,2001,46154,5342,58,252,2194,2838,40812,6324,28624,5864,1337086,3451.8348109246526,3052.309275543981,399.5255353806711,4.337791286424359,18.846955244464457,164.08817383474212,212.25261501504016,472.9688292301318,2140.774789355359,438.56565695849037
Nassau,2002,46398,5414,56,232,2256,2870,40984,5624,29664,5696,1339572,3463.643611541597,3059.4846712233457,404.1589403182509,4.180439722538244,17.318964564801295,168.4120002508264,214.24753578008497,419.8355892777693,2214.4386415959725,425.2104403496042
Nassau,2003,45886,5196,48,238,2218,2692,40690,6504,28834,5352,1339761,3424.93922423477,3037.108857475326,387.8303667594444,3.58272856128817,17.764362449720508,165.55191560285752,200.9313601455782,485.45972005454706,2152.174902837148,399.474234583631
Nassau,2004,44634,5002,48,216,2078,2660,39632,5744,29146,4742,1337964,3335.9641963460904,2962.112582999244,373.8516133468464,3.587540471940949,16.14393212373427,155.3106062644436,198.80953448672759,429.3090098089336,2178.3844707331436,354.4191024571663
Nassau,2005,41520,5130,52,216,2382,2480,36390,5578,26796,4016,1332318,3116.3731181294556,2731.329907724732,385.0432104047232,3.902972113264251,16.212345701251504,178.7861456499124,186.14174694029504,418.66881630361524,2011.231552827478,301.42953859363905
Nassau,2006,42462,5156,42,180,2532,2402,37306,5596,28524,3186,1324905,3204.909031213559,2815.7490537057374,389.15997750782134,3.170038606541601,13.585879742321149,191.1080417086508,181.29601745030774,422.3699057668286,2152.9090764998246,240.4700714390843
Nassau,2007,40040,4682,48,190,2118,2326,35358,4792,27394,3172,1322048,3028.63436123348,2674.486856755579,354.14750447790095,3.6307305029771992,14.371641574284746,160.2059834438689,175.93914895677008,362.4679285472237,2072.088154136612,239.93077407174326
Nassau,2008,42150,4618,58,150,2272,2138,37532,5252,29380,2900,1325129,3180.822395404523,2832.3280224038563,348.49437300066637,4.3769323590382525,11.319652652685136,171.45500551267082,161.3427824762721,396.3387715460155,2217.1426329059286,218.8466179519126
Nassau,2009,43656,4992,60,188,2400,2344,38664,5142,30422,3100,1332088,3277.260961738263,2902.510945222838,374.7500165154254,4.50420692927194,14.113181711718745,180.16827717087762,175.96435070355713,386.0105338386053,2283.7830533718493,232.71735801238358
Nassau,2010,40640,4688,56,162,2154,2316,35952,5306,28340,2306,1342694,3026.7506967335817,2677.601895889905,349.14880084367695,4.170719464002967,12.065295592294298,160.4237450975427,172.489040689837,395.1756692142812,2110.6819573186444,171.74426935697932
Nassau,2011,38748,4452,46,126,2148,2132,34296,5568,26628,2100,1351478,2867.0832969534094,2537.6661699265546,329.41712702685504,3.4036810070160226,9.323126236609106,158.93710441457426,157.75321536865565,411.9933879796786,1970.2873446700576,155.3854372768184
Nassau,2012,39150,4916,56,142,2198,2520,34234,5486,26744,2004,1359255,2880.2542569275083,2518.5855487013105,361.66870822619745,4.119903917955057,10.446899220528891,161.70622877973597,185.39567630797754,403.6034445339543,1967.548399674822,147.43370449253453
Nassau,2013,37366,4222,50,108,2086,1978,33144,4710,26656,1778,1366077,2735.277733246369,2426.217555818596,309.0601774277731,3.660115791423178,7.905850109474063,152.70003081817495,144.7941807087009,344.7829075520633,1951.2809307235243,130.15371754300818
Nassau,2014,35360,4086,36,120,1874,2056,31274,3862,25672,1740,1372792,2575.7725860873315,2278.1309914393437,297.64159464798746,2.6223929043875547,8.741309681291849,136.51011952284102,149.76777253946702,281.32448324290937,1870.057517817703,126.7489903787318
Nassau,2015,32716,3968,42,160,1664,2102,28748,3418,23962,1368,1377148,2375.6342818636776,2087.5025777912033,288.1317040724744,3.0497811418961502,11.618213873890097,120.829424288457,152.63428476823114,248.1940938809772,1739.9727552884658,99.33572862176032
Nassau,2016,30556,3652,40,124,1468,2020,26904,2966,22556,1382,1382459,2210.264463539244,1946.097497285634,264.16696625361044,2.8933950301600264,8.969524593496082,106.18759760687297,146.11644902308134,214.54524148636594,1631.585457507239,99.96679829202891
Nassau,2017,28078,3300,34,82,1198,1986,24778,2228,21242,1308,1387871,2023.098688566877,1785.3244285672083,237.77425999966854,2.449795406057191,5.908330096961461,86.31926166048574,143.09687283616418,160.53365190280653,1530.5457063372603,94.24507032714136
Nassau,2018,26766,3018,30,56,1022,1910,23748,2034,20380,1334,1392254,1922.4940276702382,1705.723237282852,216.7707903873862,2.154779228502845,4.022254559871977,73.40614571766359,137.18761088134778,146.0940316924929,1463.813355896266,95.81584969409317
Nassau,2019,26774,3288,32,114,980,2162,23486,1740,20468,1278,1395123,1919.113941924834,1683.4357974171453,235.67814450768856,2.2937045694178937,8.171322528551245,70.24470243842299,154.96841497129645,124.72018596209797,1467.1107852139203,91.60482624112713
Nassau,2020,24488,3652,46,108,1046,2452,20836,1950,17482,1404,1390952,1760.520851905745,1497.9668601073222,262.55399179842294,3.3070875199144183,7.764466351103416,75.20029447457568,176.28214345282944,140.19175356158948,1256.8370439813882,100.93806256434442
Nassau,2021,25076,3830,38,344,890,2558,21246,1676,18312,1258,1391787,1801.7124746818301,1526.5266883510192,275.1857863308107,2.730302840880106,24.716425717440963,63.94656653640248,183.79249123608713,120.42072529776468,1315.718569005171,90.38739404808351
Nassau,2022,37106,4542,18,214,1270,3040,32564,2270,28340,1954,1388346,2672.6766958668804,2345.5248187411494,327.1518771257309,1.2965067785696074,15.414025034105332,91.4757560435223,218.9655892695337,163.50391040850047,2041.2778947034817,140.74301362916736
Nassau,2023,36172,4516,26,138,1194,3158,31656,2482,27396,1778,1388940,2604.2881621956312,2279.1481273489135,325.14003484671764,1.871931112935044,9.935634368655233,85.96483649401702,227.36763287111035,178.6974239347992,1972.4394142295564,128.01128918455802
Nassau,2024,32520,4588,30,320,1084,3154,27932,2060,24770,1102,1397783,2326.5413873255006,1998.3073195195534,328.234067805947,2.146255892366698,22.89339618524478,77.55137957751668,225.64303615081883,147.37623794251326,1772.0919484641033,78.83913311293671
New York,1990,217786,44434,497,685,26991,16261,173352,29074,122704,21574,1487073,14645.279687009313,11657.262286384059,2988.017400625255,33.42135860176333,46.063643143275414,1815.0420322337907,1093.4903666464256,1955.11585510597,8251.377033945206,1450.7693973328815
New York,1991,209177,41209,483,629,24829,15268,167968,26120,122015,19833,1483644,14098.867383280625,11321.314277549061,2777.553105731564,32.55497949642906,42.39561512060845,1673.5146706352737,1029.0878404792525,1760.5301541340104,8224.007915645532,1336.7762077695188
New York,1992,187947,37788,417,601,21895,14875,150159,24853,107788,17518,1485877,12648.89354906227,10105.748995374448,2543.144553687822,28.064234118974856,40.44749329857047,1473.5405420502505,1001.0922842200263,1672.614893426576,7254.167067664416,1178.9670342834568
New York,1993,172021,35470,418,619,20270,14163,136551,22521,98346,15684,1493582,11517.345549156324,9142.517786100798,2374.827763055527,27.986411191350726,41.44399169245479,1357.140083370046,948.2572768016754,1507.8515943550472,6584.573193838704,1050.092997907045
New York,1994,151083,31895,320,531,17422,13622,119188,20031,86154,13003,1503909,10046.020071693169,7925.21356012897,2120.806511564197,21.27788316979285,35.30798738487501,1158.4477518254098,905.7728891841195,1331.928993044127,5728.671083157292,864.6134839275516
New York,1995,123638,25095,242,422,13387,11044,98543,16770,71746,10027,1514184,8165.322048047001,6507.993744485479,1657.3283035615223,15.982205597206152,27.869796537276844,884.1065550818131,729.3697463452262,1107.5272225832528,4738.261664368399,662.2048575338267
New York,1996,107398,22006,203,462,11304,10037,85392,13469,63285,8638,1521415,7059.086442555121,5612.669784378358,1446.4166581767631,13.3428420253514,30.366468057696288,742.9925431259716,659.7148049677438,885.2942819677735,4159.6145693318385,567.7609330787458
New York,1997,100253,20174,150,406,10057,9561,80079,11068,62233,6778,1527384,6563.706310921157,5242.885875457645,1320.8204354635113,9.82071306233403,26.581396688717444,658.4460751192889,625.972250593171,724.6376811594203,4074.482906721558,443.76528757666705
New York,1998,89805,18054,104,323,8849,8778,71751,9637,56365,5749,1531067,5865.517315702056,4686.339657245569,1179.1776584564882,6.792648525505416,21.096398785944704,577.962950021129,573.3256611239091,629.4303253874585,3681.4195590395457,375.4897728185638
New York,1999,81613,16179,131,254,7822,7972,65434,7844,53073,4517,1535624,5314.64733554568,4261.069115877324,1053.5782196683565,8.530734085948122,16.540507311685673,509.36948107088716,519.1374971998354,510.8021234364662,3456.119466744464,294.14752569639444
New York,2000,79279,15583,104,265,7129,8085,63696,7075,52453,4168,1540547,5146.159123999462,4134.635295125692,1011.5238288737701,6.750848886791509,17.201682259612983,462.75770878785266,524.813588939513,459.2524603274032,3404.829583258414,270.55325153987513
New York,2001,72996,14248,104,249,6130,7765,58748,6241,49020,3487,1555729,4692.076833433072,3776.2360925328253,915.8407409002467,6.684968911680634,16.0053582596969,394.0274945057912,499.12291922307804,401.16241324806566,3150.934385101775,224.13929418298434
New York,2002,68152,13211,84,290,5965,6872,54941,5771,45801,3369,1555382,4381.688871286925,3532.3155340617286,849.3733372251962,5.4006025529419786,18.64493738515683,383.50707414641545,441.8207231406819,371.0342539646209,2944.6785419916137,216.60273810549432
New York,2003,64456,12179,95,343,5617,6124,52277,5765,43531,2981,1562154,4126.09768307094,3346.4690421046835,779.6286409662556,6.081346653402929,21.956862127549524,359.5676226543606,392.0228095309426,369.04172059860934,2786.6010649398204,190.82625656625402
New York,2004,62731,11414,90,357,5288,5679,51317,5256,43504,2557,1569947,3995.7399835790634,3268.7090710705515,727.0309125085114,5.732677599944457,22.739621146446343,336.82665720562545,361.7319565564952,334.78837183675626,2771.048958977596,162.87174025619973
New York,2005,59682,11180,91,322,5531,5236,48502,4703,41712,2087,1573573,3792.7697030897198,3082.284711290801,710.4849917989188,5.783017375107478,20.462984558072616,351.4930670518622,332.74592281387646,298.87396390253264,2650.7826456097046,132.6281017785638
New York,2006,56255,10662,111,222,5083,5246,45593,4631,39225,1737,1578171,3564.5693654236456,2888.977176744472,675.5921886791735,7.033458351471419,14.066916702942837,322.08170090566864,332.41011271909065,293.4409515825598,2485.472106634832,110.06411852707977
New York,2007,55098,10055,69,202,4676,5108,45043,3794,39743,1506,1581402,3484.1235814802308,2848.29537334593,635.8282081343011,4.363216942940505,12.773475688028723,295.6869916694174,323.0045238339145,239.91369683356922,2513.149724105572,95.23195240678841
New York,2008,54731,9176,62,212,4460,4442,45555,3845,40380,1330,1587022,3448.6604470511434,2870.4706046923106,578.1898423588331,3.9066881240461693,13.358352940286903,281.0295005362245,279.89530075827554,242.27767478963744,2544.3881685320052,83.80476137066783
New York,2009,52899,8710,59,191,3781,4679,44189,3612,39495,1082,1583431,3340.7834000976363,2790.712067655616,550.0713324420199,3.7260859488035787,12.062413834262433,238.78527071909036,295.4975619398635,228.11224486573778,2494.2671957287685,68.3326270611097
New York,2010,51297,8829,70,282,3787,4690,42468,2967,38514,987,1590931,3224.338453396156,2669.380381675887,554.9580717202695,4.399939406548744,17.725470180667795,238.03672189428707,294.7959402387658,186.49457456043032,2420.846661483119,62.039145632337295
New York,2011,50858,9021,71,288,3648,5014,41837,3082,37856,899,1618186,3142.9019902532837,2585.4259028319366,557.4760874213472,4.3876291106214,17.79770681491497,225.43761965558963,309.85313184022107,190.46018195683314,2339.409684671601,55.55603620350195
