County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Franklin,1998,1694,346,2,18,6,320,1348,416,892,40,49620,3413.95,2716.65,697.3,4.03,36.28,12.09,644.9,838.37,1797.66,80.61
Franklin,1999,1856,354,2,2,14,336,1502,446,1018,38,51061,3634.87,2941.58,693.29,3.92,3.92,27.42,658.04,873.47,1993.69,74.42
Franklin,2000,2040,410,2,20,8,380,1630,416,1144,70,51044,3996.55,3193.32,803.23,3.92,39.18,15.67,744.46,814.98,2241.2,137.14
Franklin,2001,2036,398,0,44,10,344,1638,476,1116,46,50925,3998.04,3216.49,781.54,0.0,86.4,19.64,675.5,934.71,2191.46,90.33
Franklin,2002,2118,394,2,18,8,366,1724,450,1240,34,50924,4159.14,3385.44,773.7,3.93,35.35,15.71,718.72,883.67,2435.0,66.77
Franklin,2003,2006,386,4,24,18,340,1620,484,1072,64,51228,3915.83,3162.33,753.49,7.81,46.85,35.14,663.7,944.8,2092.61,124.93
Franklin,2004,2058,330,4,18,6,302,1728,652,1022,54,51197,4019.77,3375.2,644.57,7.81,35.16,11.72,589.88,1273.51,1996.21,105.47
Franklin,2005,1734,310,2,44,4,260,1424,512,862,50,51257,3382.95,2778.16,604.8,3.9,85.84,7.8,507.25,998.89,1681.72,97.55
Franklin,2006,1930,314,2,36,4,272,1616,592,964,60,51511,3746.77,3137.19,609.58,3.88,69.89,7.77,528.04,1149.27,1871.44,116.48
Franklin,2007,1994,290,2,32,8,248,1704,576,1062,66,51782,3850.76,3290.72,560.04,3.86,61.8,15.45,478.93,1112.36,2050.91,127.46
Franklin,2008,2006,190,0,42,6,142,1816,490,1298,28,51907,3864.6,3498.56,366.04,0.0,80.91,11.56,273.57,944.0,2500.63,53.94
Franklin,2009,1874,130,0,20,8,102,1744,460,1228,56,51706,3624.34,3372.92,251.42,0.0,38.68,15.47,197.27,889.65,2374.97,108.3
Franklin,2010,1886,114,0,32,2,80,1772,492,1226,54,51581,3656.39,3435.37,221.01,0.0,62.04,3.88,155.1,953.84,2376.84,104.69
Franklin,2011,1946,122,2,20,4,96,1824,442,1324,58,51237,3798.04,3559.93,238.11,3.9,39.03,7.81,187.36,862.66,2584.07,113.2
Franklin,2012,2084,114,2,30,12,70,1970,426,1492,52,51238,4067.29,3844.8,222.49,3.9,58.55,23.42,136.62,831.41,2911.9,101.49
Franklin,2013,1752,122,2,20,6,94,1630,358,1216,56,50423,3474.6,3232.65,241.95,3.97,39.66,11.9,186.42,709.99,2411.6,111.06
Franklin,2014,1700,106,0,12,10,84,1594,296,1254,44,50066,3395.52,3183.8,211.72,0.0,23.97,19.97,167.78,591.22,2504.69,87.88
Franklin,2015,1682,176,0,106,10,60,1506,296,1182,28,49262,3414.4,3057.12,357.27,0.0,215.18,20.3,121.8,600.87,2399.42,56.84
Franklin,2016,1412,216,0,118,6,92,1196,194,978,24,49536,2850.45,2414.41,436.05,0.0,238.21,12.11,185.72,391.63,1974.32,48.45
Franklin,2017,1376,200,2,114,10,74,1176,272,852,52,48696,2825.69,2414.98,410.71,4.11,234.11,20.54,151.96,558.57,1749.63,106.78
Franklin,2018,1038,142,0,96,4,42,896,168,684,44,48298,2149.16,1855.15,294.01,0.0,198.77,8.28,86.96,347.84,1416.21,91.1
Franklin,2019,1028,138,0,88,8,42,890,168,684,38,47830,2149.28,1860.76,288.52,0.0,183.98,16.73,87.81,351.24,1430.06,79.45
Franklin,2020,1306,158,0,64,14,80,1148,232,860,56,47252,2763.9,2429.53,334.38,0.0,135.44,29.63,169.31,490.98,1820.03,118.51
Franklin,2021,1260,144,0,66,10,68,1116,216,834,66,46801,2692.25,2384.56,307.69,0.0,141.02,21.37,145.3,461.53,1782.01,141.02
Franklin,2022,1630,218,6,138,10,64,1412,252,1094,66,46112,3534.87,3062.11,472.76,13.01,299.27,21.69,138.79,546.5,2372.48,143.13
Franklin,2023,1442,198,0,80,6,112,1244,266,906,72,46224,3119.59,2691.24,428.35,0.0,173.07,12.98,242.3,575.46,1960.02,155.76
Franklin,2024,1070,150,0,46,6,98,920,174,692,54,46983,2277.42,1958.16,319.26,0.0,97.91,12.77,208.59,370.35,1472.87,114.94
Fulton,1990,4518,196,0,18,18,160,4322,850,3326,146,54336,8314.93,7954.21,360.72,0.0,33.13,33.13,294.46,1564.34,6121.17,268.7
Fulton,1991,4504,246,2,12,32,200,4258,980,3162,116,54744,8227.39,7778.02,449.36,3.65,21.92,58.45,365.34,1790.15,5775.98,211.9
Fulton,1992,4128,246,2,34,38,172,3882,1048,2674,160,54814,7530.92,7082.13,448.79,3.65,62.03,69.33,313.79,1911.92,4878.32,291.9
Fulton,1993,4394,246,0,28,36,182,4148,1184,2820,144,55122,7971.41,7525.13,446.28,0.0,50.8,65.31,330.18,2147.96,5115.92,261.24
Fulton,1994,4250,244,0,24,38,182,4006,1262,2554,190,55232,7694.81,7253.04,441.77,0.0,43.45,68.8,329.52,2284.91,4624.13,344.0
Fulton,1995,4552,282,0,28,64,190,4270,1350,2756,164,55217,8243.84,7733.13,510.71,0.0,50.71,115.91,344.1,2444.9,4991.22,297.01
Fulton,1996,4290,348,0,28,32,288,3942,930,2876,136,55388,7745.36,7117.07,628.29,0.0,50.55,57.77,519.97,1679.06,5192.46,245.54
Fulton,1997,3542,340,0,18,28,294,3202,754,2292,156,55102,6428.08,5811.04,617.04,0.0,32.67,50.81,533.56,1368.37,4159.56,283.11
Fulton,1998,3192,318,10,24,16,268,2874,746,1988,140,54971,5806.7,5228.21,578.49,18.19,43.66,29.11,487.53,1357.08,3616.45,254.68
Fulton,1999,3064,280,0,14,22,244,2784,688,1972,124,55011,5569.8,5060.81,508.99,0.0,25.45,39.99,443.55,1250.66,3584.74,225.41
Fulton,2000,3026,268,2,18,8,240,2758,466,2186,106,54976,5504.22,5016.73,487.49,3.64,32.74,14.55,436.55,847.64,3976.28,192.81
Fulton,2001,2952,186,2,22,16,146,2766,470,2200,96,54904,5376.66,5037.88,338.77,3.64,40.07,29.14,265.92,856.04,4006.99,174.85
Fulton,2002,2990,148,0,12,6,130,2842,406,2324,112,54988,5437.55,5168.4,269.15,0.0,21.82,10.91,236.42,738.34,4226.38,203.68
Fulton,2003,2576,164,2,24,6,132,2412,444,1870,98,55081,4676.75,4379.01,297.74,3.63,43.57,10.89,239.65,806.09,3395.0,177.92
Fulton,2004,2998,190,0,16,24,150,2808,480,2206,122,55233,5427.91,5083.92,344.0,0.0,28.97,43.45,271.58,869.05,3993.99,220.88
Fulton,2005,3214,218,2,26,16,174,2996,610,2254,132,55301,5811.83,5417.62,394.21,3.62,47.02,28.93,314.64,1103.05,4075.88,238.69
Fulton,2006,3034,200,0,24,14,162,2834,528,2144,162,55328,5483.66,5122.18,361.48,0.0,43.38,25.3,292.8,954.31,3875.07,292.8
Fulton,2007,3230,264,2,42,12,208,2966,648,2218,100,55489,5820.97,5345.2,475.77,3.6,75.69,21.63,374.85,1167.8,3997.19,180.22
Fulton,2008,2974,198,2,24,10,162,2776,482,2202,92,55584,5350.46,4994.24,356.22,3.6,43.18,17.99,291.45,867.16,3961.57,165.52
Fulton,2009,3044,224,2,40,22,160,2820,574,2160,86,55558,5478.96,5075.78,403.18,3.6,72.0,39.6,287.99,1033.15,3887.83,154.79
Fulton,2010,3378,246,2,34,34,176,3132,718,2306,108,55461,6090.77,5647.21,443.55,3.61,61.3,61.3,317.34,1294.6,4157.88,194.73
Fulton,2011,3210,122,0,26,16,80,3088,652,2356,80,55156,5819.86,5598.67,221.19,0.0,47.14,29.01,145.04,1182.1,4271.52,145.04
Fulton,2012,3118,104,0,10,24,70,3014,602,2324,88,54923,5677.04,5487.68,189.36,0.0,18.21,43.7,127.45,1096.08,4231.38,160.22
Fulton,2013,3054,124,2,26,22,74,2930,524,2328,78,54458,5607.99,5380.29,227.7,3.67,47.74,40.4,135.88,962.21,4274.85,143.23
Fulton,2014,2930,126,0,8,38,80,2804,530,2210,64,54077,5418.2,5185.2,233.0,0.0,14.79,70.27,147.94,980.08,4086.77,118.35
Fulton,2015,2618,246,0,84,20,142,2372,398,1922,52,53982,4849.76,4394.06,455.71,0.0,155.61,37.05,263.05,737.28,3560.45,96.33
Fulton,2016,2364,300,2,120,26,152,2064,308,1712,44,53845,4390.38,3833.22,557.15,3.71,222.86,48.29,282.29,572.01,3179.5,81.72
Fulton,2017,2176,236,0,102,24,110,1940,286,1600,54,54049,4025.98,3589.34,436.64,0.0,188.72,44.4,203.52,529.15,2960.28,99.91
Fulton,2018,1888,290,0,102,28,160,1598,188,1358,52,53921,3501.42,2963.59,537.82,0.0,189.17,51.93,296.73,348.66,2518.5,96.44
Fulton,2019,2024,250,2,114,6,128,1774,188,1534,52,53634,3773.73,3307.6,466.12,3.73,212.55,11.19,238.65,350.52,2860.13,96.95
Fulton,2020,1916,226,2,62,22,140,1690,280,1338,72,53084,3609.37,3183.63,425.74,3.77,116.8,41.44,263.73,527.47,2520.53,135.63
Fulton,2021,1882,294,4,86,32,172,1588,196,1250,142,52862,3560.21,3004.05,556.17,7.57,162.69,60.53,325.38,370.78,2364.65,268.62
Fulton,2022,1280,186,6,60,18,102,1094,134,904,56,52403,2442.61,2087.67,354.94,11.45,114.5,34.35,194.65,255.71,1725.09,106.86
Fulton,2023,1260,196,0,38,20,138,1064,190,814,60,52468,2401.46,2027.9,373.56,0.0,72.43,38.12,263.02,362.13,1551.42,114.36
Fulton,2024,1438,200,2,22,14,162,1238,174,990,74,52184,2755.63,2372.37,383.26,3.83,42.16,26.83,310.44,333.44,1897.13,141.81
Genesee,1990,3294,178,0,16,28,134,3116,646,2366,104,60167,5474.76,5178.92,295.84,0.0,26.59,46.54,222.71,1073.68,3932.39,172.85
Genesee,1991,3504,214,4,20,24,166,3290,662,2530,98,60529,5788.96,5435.41,353.55,6.61,33.04,39.65,274.25,1093.69,4179.81,161.91
Genesee,1992,3534,158,0,28,24,106,3376,766,2516,94,60856,5807.15,5547.52,259.63,0.0,46.01,39.44,174.18,1258.71,4134.35,154.46
Genesee,1993,3334,184,6,18,46,114,3150,740,2280,130,61164,5450.92,5150.09,300.83,9.81,29.43,75.21,186.38,1209.86,3727.68,212.54
Genesee,1994,3380,204,0,36,34,134,3176,586,2496,94,61282,5515.49,5182.6,332.89,0.0,58.74,55.48,218.66,956.24,4072.97,153.39
Genesee,1995,3518,208,0,38,34,136,3310,664,2554,92,61105,5757.3,5416.91,340.4,0.0,62.19,55.64,222.57,1086.65,4179.69,150.56
Genesee,1996,3296,252,6,20,38,188,3044,526,2434,84,61288,5377.89,4966.71,411.17,9.79,32.63,62.0,306.75,858.24,3971.41,137.06
Genesee,1997,3132,214,2,36,22,154,2918,548,2284,86,61216,5116.31,4766.73,349.58,3.27,58.81,35.94,251.57,895.19,3731.05,140.49
Genesee,1998,2838,194,0,28,20,146,2644,508,2042,94,60877,4661.86,4343.18,318.68,0.0,45.99,32.85,239.83,834.47,3354.3,154.41
Genesee,1999,2922,174,2,18,18,136,2748,474,2184,90,60554,4825.45,4538.1,287.35,3.3,29.73,29.73,224.59,782.77,3606.7,148.63
Genesee,2000,3268,170,2,18,34,116,3098,466,2530,102,60539,5398.17,5117.36,280.81,3.3,29.73,56.16,191.61,769.75,4179.12,168.49
Genesee,2001,3170,192,0,24,32,136,2978,546,2328,104,60321,5255.22,4936.92,318.3,0.0,39.79,53.05,225.46,905.16,3859.35,172.41
Genesee,2002,3366,216,8,32,46,130,3150,456,2604,90,60289,5583.11,5224.83,358.27,13.27,53.08,76.3,215.63,756.36,4319.2,149.28
Genesee,2003,3556,230,2,44,42,142,3326,574,2654,98,60412,5886.25,5505.53,380.72,3.31,72.83,69.52,235.05,950.14,4393.17,162.22
Genesee,2004,3650,216,2,44,36,134,3434,576,2796,62,60224,6060.71,5702.05,358.66,3.32,73.06,59.78,222.5,956.43,4642.67,102.95
Genesee,2005,3386,192,2,44,20,126,3194,410,2730,54,60068,5636.94,5317.31,319.64,3.33,73.25,33.3,209.76,682.56,4544.85,89.9
Genesee,2006,3508,212,2,34,32,144,3296,492,2730,74,59919,5854.57,5500.76,353.81,3.34,56.74,53.41,240.32,821.11,4556.15,123.5
Genesee,2007,2882,174,0,20,22,132,2708,496,2122,90,59930,4808.94,4518.61,290.34,0.0,33.37,36.71,220.26,827.63,3540.8,150.18
Genesee,2008,2892,226,4,36,28,158,2666,510,2070,86,59895,4828.45,4451.12,377.33,6.68,60.11,46.75,263.79,851.49,3456.05,143.58
Genesee,2009,2994,184,2,34,34,114,2810,424,2312,74,59932,4995.66,4688.65,307.01,3.34,56.73,56.73,190.22,707.47,3857.71,123.47
Genesee,2010,2924,214,0,34,40,140,2710,464,2178,68,59963,4876.34,4519.45,356.89,0.0,56.7,66.71,233.48,773.81,3632.24,113.4
Genesee,2011,2878,224,0,36,24,164,2654,520,2056,78,60051,4792.59,4419.58,373.02,0.0,59.95,39.97,273.1,865.93,3423.76,129.89
Genesee,2012,2906,184,0,24,16,144,2722,532,2122,68,59967,4846.0,4539.16,306.84,0.0,40.02,26.68,240.13,887.15,3538.61,113.4
Genesee,2013,2934,218,0,44,44,130,2716,588,2088,40,59536,4928.11,4561.95,366.17,0.0,73.9,73.9,218.36,987.64,3507.12,67.19
Genesee,2014,3034,220,2,36,38,144,2814,502,2256,56,59279,5118.17,4747.04,371.13,3.37,60.73,64.1,242.92,846.84,3805.73,94.47
Genesee,2015,2398,230,4,74,30,122,2168,336,1758,74,59148,4054.24,3665.38,388.86,6.76,125.11,50.72,206.26,568.07,2972.21,125.11
Genesee,2016,2526,254,0,74,40,140,2272,408,1762,102,58809,4295.26,3863.35,431.91,0.0,125.83,68.02,238.06,693.77,2996.14,173.44
Genesee,2017,2286,336,0,84,40,212,1950,318,1568,64,58739,3891.79,3319.77,572.02,0.0,143.01,68.1,360.92,541.38,2669.44,108.96
Genesee,2018,1892,256,6,64,30,156,1636,232,1314,90,58546,3231.65,2794.38,437.26,10.25,109.32,51.24,266.46,396.27,2244.39,153.73
Genesee,2019,2030,270,2,82,38,148,1760,232,1462,66,58576,3465.58,3004.64,460.94,3.41,139.99,64.87,252.66,396.07,2495.9,112.67
Genesee,2020,1654,206,0,68,30,108,1448,202,1156,90,58299,2837.1,2483.75,353.35,0.0,116.64,51.46,185.25,346.49,1982.88,154.38
Genesee,2021,1894,380,4,88,22,266,1514,230,1196,88,57925,3269.75,2613.72,656.02,6.91,151.92,37.98,459.21,397.07,2064.74,151.92
Genesee,2022,2072,254,6,72,26,150,1818,210,1554,54,57584,3598.22,3157.13,441.09,10.42,125.03,45.15,260.49,364.68,2698.67,93.78
Genesee,2023,1978,224,0,60,28,136,1754,204,1438,112,58016,3409.4,3023.3,386.1,0.0,103.42,48.26,234.42,351.63,2478.63,193.05
Genesee,2024,1554,252,4,42,26,180,1302,122,1134,46,58428,2659.68,2228.38,431.3,6.85,71.88,44.5,308.07,208.8,1940.85,78.73
Greene,1990,2880,410,2,26,16,366,2470,792,1584,94,44847,6421.83,5507.61,914.22,4.46,57.97,35.68,816.11,1766.0,3532.01,209.6
Greene,1991,3252,442,10,8,10,414,2810,982,1714,114,45298,7179.12,6203.36,975.76,22.08,17.66,22.08,913.95,2167.87,3783.83,251.67
Greene,1992,2816,522,2,22,16,482,2294,806,1428,60,46243,6089.57,4960.75,1128.82,4.32,47.57,34.6,1042.32,1742.97,3088.03,129.75
Greene,1993,2804,598,0,14,10,574,2206,748,1398,60,46716,6002.23,4722.15,1280.08,0.0,29.97,21.41,1228.7,1601.16,2992.55,128.44
Greene,1994,2630,542,4,18,24,496,2088,650,1380,58,47000,5595.74,4442.55,1153.19,8.51,38.3,51.06,1055.32,1382.98,2936.17,123.4
Greene,1995,2694,566,2,8,22,534,2128,708,1362,58,47187,5709.2,4509.72,1199.48,4.24,16.95,46.62,1131.67,1500.41,2886.39,122.92
Greene,1996,2444,534,4,10,10,510,1910,642,1194,74,47170,5181.26,4049.18,1132.08,8.48,21.2,21.2,1081.2,1361.03,2531.27,156.88
Greene,1997,2538,674,2,12,8,652,1864,624,1180,60,47346,5360.54,3936.97,1423.56,4.22,25.35,16.9,1377.1,1317.96,2492.29,126.73
Greene,1998,2294,652,4,20,14,614,1642,578,1016,48,47771,4802.08,3437.23,1364.84,8.37,41.87,29.31,1285.3,1209.94,2126.81,100.48
Greene,1999,2220,438,2,24,12,400,1782,482,1244,56,47975,4627.41,3714.43,912.98,4.17,50.03,25.01,833.77,1004.69,2593.02,116.73
Greene,2000,1776,306,4,14,10,278,1470,474,946,50,47986,3701.08,3063.39,637.69,8.34,29.18,20.84,579.34,987.79,1971.41,104.2
Greene,2001,1862,350,2,12,30,306,1512,514,950,48,47976,3881.11,3151.58,729.53,4.17,25.01,62.53,637.82,1071.37,1980.16,100.05
Greene,2002,1620,292,0,10,36,246,1328,438,832,58,48177,3362.6,2756.5,606.1,0.0,20.76,74.72,510.62,909.15,1726.97,120.39
Greene,2003,1436,304,2,26,14,262,1132,378,704,50,48416,2965.96,2338.07,627.89,4.13,53.7,28.92,541.14,780.73,1454.06,103.27
Greene,2004,1606,280,4,18,16,242,1326,392,904,30,48755,3294.02,2719.72,574.3,8.2,36.92,32.82,496.36,804.02,1854.17,61.53
Greene,2005,1656,266,0,8,8,250,1390,406,938,46,49142,3369.83,2828.54,541.29,0.0,16.28,16.28,508.73,826.18,1908.75,93.61
Greene,2006,1938,366,8,16,10,332,1572,434,1076,62,49513,3914.12,3174.92,739.2,16.16,32.31,20.2,670.53,876.54,2173.17,125.22
Greene,2007,2280,352,2,36,12,302,1928,486,1374,68,49537,4602.62,3892.04,710.58,4.04,72.67,24.22,609.65,981.08,2773.68,137.27
Greene,2008,2836,204,2,4,10,188,2632,524,2026,82,49467,5733.12,5320.72,412.4,4.04,8.09,20.22,380.05,1059.29,4095.66,165.77
Greene,2009,1702,204,2,14,12,176,1498,416,1036,46,49372,3447.3,3034.11,413.19,4.05,28.36,24.31,356.48,842.58,2098.36,93.17
Greene,2010,1672,184,0,16,18,150,1488,452,970,66,49155,3401.49,3027.16,374.33,0.0,32.55,36.62,305.16,919.54,1973.35,134.27
Greene,2011,1662,210,0,16,14,180,1452,412,982,58,48948,3395.44,2966.41,429.03,0.0,32.69,28.6,367.74,841.71,2006.21,118.49
Greene,2012,1442,176,0,14,12,150,1266,388,838,40,48750,2957.95,2596.92,361.03,0.0,28.72,24.62,307.69,795.9,1718.97,82.05
Greene,2013,1436,116,2,16,12,86,1320,426,842,52,48540,2958.38,2719.41,238.98,4.12,32.96,24.72,177.17,877.63,1734.65,107.13
Greene,2014,1372,156,4,22,2,128,1216,302,880,34,48266,2842.58,2519.37,323.21,8.29,45.58,4.14,265.2,625.7,1823.23,70.44
Greene,2015,1212,234,0,64,8,162,978,248,710,20,47997,2525.16,2037.63,487.53,0.0,133.34,16.67,337.52,516.7,1479.26,41.67
Greene,2016,1108,208,0,64,6,138,900,238,640,22,47928,2311.8,1877.82,433.98,0.0,133.53,12.52,287.93,496.58,1335.34,45.9
Greene,2017,1270,278,2,76,8,192,992,198,762,32,47921,2650.2,2070.07,580.12,4.17,158.59,16.69,400.66,413.18,1590.12,66.78
Greene,2018,1218,228,4,80,2,142,990,212,762,16,47991,2537.98,2062.89,475.09,8.33,166.7,4.17,295.89,441.75,1587.8,33.34
Greene,2019,1182,360,0,82,16,262,822,180,618,24,47872,2469.08,1717.08,752.01,0.0,171.29,33.42,547.29,376.0,1290.94,50.13
Greene,2020,1100,384,0,50,4,330,716,116,576,24,47743,2304.0,1499.7,804.31,0.0,104.73,8.38,691.2,242.97,1206.46,50.27
Greene,2021,1190,412,6,74,10,322,778,126,626,26,48272,2465.2,1611.7,853.5,12.43,153.3,20.72,667.05,261.02,1296.82,53.86
Greene,2022,1186,442,0,22,8,412,744,110,592,42,47654,2488.77,1561.25,927.52,0.0,46.17,16.79,864.57,230.83,1242.29,88.14
Greene,2023,860,140,0,36,4,100,720,100,580,40,47411,1813.93,1518.63,295.29,0.0,75.93,8.44,210.92,210.92,1223.34,84.37
Greene,2024,758,120,0,26,2,92,638,96,524,18,47311,1602.16,1348.52,253.64,0.0,54.96,4.23,194.46,202.91,1107.56,38.05
Hamilton,1990,200,8,0,0,0,8,192,62,120,10,5292,3779.29,3628.12,151.17,0.0,0.0,0.0,151.17,1171.58,2267.57,188.96
Hamilton,1991,316,20,0,0,0,20,296,116,174,6,5362,5893.32,5520.33,373.0,0.0,0.0,0.0,373.0,2163.37,3245.06,111.9
Hamilton,1992,292,4,0,4,0,0,288,116,162,10,5366,5441.67,5367.13,74.54,0.0,74.54,0.0,0.0,2161.76,3019.01,186.36
Hamilton,1993,256,16,0,4,0,12,240,94,138,8,5318,4813.84,4512.97,300.86,0.0,75.22,0.0,225.65,1767.58,2594.96,150.43
Hamilton,1994,222,10,0,4,0,6,212,62,134,16,5279,4205.34,4015.91,189.43,0.0,75.77,0.0,113.66,1174.46,2538.36,303.09
Hamilton,1995,302,6,0,0,2,4,296,114,162,20,5245,5757.86,5643.47,114.39,0.0,0.0,38.13,76.26,2173.5,3088.66,381.32
Hamilton,1996,222,16,0,0,0,16,206,88,108,10,5354,4146.43,3847.59,298.84,0.0,0.0,0.0,298.84,1643.63,2017.18,186.78
Hamilton,1997,212,8,0,0,0,8,204,54,146,4,5274,4019.72,3868.03,151.69,0.0,0.0,0.0,151.69,1023.89,2768.3,75.84
Hamilton,1998,202,2,0,0,0,2,200,80,114,6,5296,3814.2,3776.44,37.76,0.0,0.0,0.0,37.76,1510.57,2152.57,113.29
Hamilton,1999,270,14,0,2,0,12,256,100,152,4,5325,5070.42,4807.51,262.91,0.0,37.56,0.0,225.35,1877.93,2854.46,75.12
Hamilton,2000,246,14,0,0,0,14,232,72,152,8,5377,4575.04,4314.67,260.37,0.0,0.0,0.0,260.37,1339.04,2826.86,148.78
Hamilton,2001,200,6,0,0,0,6,194,76,112,6,5312,3765.06,3652.11,112.95,0.0,0.0,0.0,112.95,1430.72,2108.43,112.95
Hamilton,2002,220,14,0,0,0,14,206,54,138,14,5232,4204.89,3937.31,267.58,0.0,0.0,0.0,267.58,1032.11,2637.61,267.58
Hamilton,2003,142,6,0,2,0,4,136,52,84,0,5181,2740.78,2624.98,115.81,0.0,38.6,0.0,77.21,1003.67,1621.31,0.0
Hamilton,2004,114,8,0,2,0,6,106,36,70,0,5158,2210.16,2055.06,155.1,0.0,38.77,0.0,116.32,697.94,1357.12,0.0
Hamilton,2005,168,6,2,0,0,4,162,54,108,0,5093,3298.65,3180.84,117.81,39.27,0.0,0.0,78.54,1060.28,2120.56,0.0
Hamilton,2006,148,12,0,4,0,8,136,34,102,0,4987,2967.72,2727.09,240.63,0.0,80.21,0.0,160.42,681.77,2045.32,0.0
Hamilton,2007,108,4,0,0,0,4,104,30,74,0,4969,2173.48,2092.98,80.5,0.0,0.0,0.0,80.5,603.74,1489.23,0.0
Hamilton,2008,82,10,0,4,0,6,72,18,54,0,4893,1675.86,1471.49,204.37,0.0,81.75,0.0,122.62,367.87,1103.62,0.0
Hamilton,2009,102,4,0,0,0,4,98,30,68,0,4858,2099.63,2017.29,82.34,0.0,0.0,0.0,82.34,617.54,1399.75,0.0
Hamilton,2010,104,8,0,2,2,4,96,34,58,4,4870,2135.52,1971.25,164.27,0.0,41.07,41.07,82.14,698.15,1190.97,82.14
Hamilton,2011,116,2,0,2,0,0,114,50,58,6,4919,2358.2,2317.54,40.66,0.0,40.66,0.0,0.0,1016.47,1179.1,121.98
Hamilton,2012,162,2,0,0,0,2,160,64,88,8,4969,3260.21,3219.96,40.25,0.0,0.0,0.0,40.25,1287.99,1770.98,161.0
Hamilton,2013,124,8,0,0,0,8,116,42,74,0,5007,2476.53,2316.76,159.78,0.0,0.0,0.0,159.78,838.83,1477.93,0.0
Hamilton,2014,124,2,0,0,0,2,122,50,68,4,5015,2472.58,2432.7,39.88,0.0,0.0,0.0,39.88,997.01,1355.93,79.76
Hamilton,2015,86,6,0,6,0,0,80,32,46,2,5088,1690.25,1572.33,117.92,0.0,117.92,0.0,0.0,628.93,904.09,39.31
Hamilton,2016,108,10,0,4,0,6,98,32,64,2,5020,2151.39,1952.19,199.2,0.0,79.68,0.0,119.52,637.45,1274.9,39.84
Hamilton,2017,72,8,0,4,0,4,64,14,44,6,5012,1436.55,1276.94,159.62,0.0,79.81,0.0,79.81,279.33,877.89,119.71
Hamilton,2018,92,6,0,0,2,4,86,38,48,0,5063,1817.1,1698.6,118.51,0.0,0.0,39.5,79.0,750.54,948.05,0.0
Hamilton,2019,58,6,0,2,0,4,52,12,36,4,5122,1132.37,1015.23,117.14,0.0,39.05,0.0,78.09,234.28,702.85,78.09
Hamilton,2020,92,14,0,8,0,6,78,14,58,6,5073,1813.52,1537.55,275.97,0.0,157.7,0.0,118.27,275.97,1143.31,118.27
Hamilton,2021,56,20,0,12,0,8,36,8,28,0,5109,1096.1,704.64,391.47,0.0,234.88,0.0,156.59,156.59,548.05,0.0
Hamilton,2022,60,10,0,10,0,0,50,10,40,0,5102,1176.01,980.01,196.0,0.0,196.0,0.0,0.0,196.0,784.01,0.0
Hamilton,2023,62,12,2,8,0,2,50,12,36,2,5068,1223.36,986.58,236.78,39.46,157.85,0.0,39.46,236.78,710.34,39.46
Hamilton,2024,42,6,0,4,0,2,36,8,22,6,5083,826.28,708.24,118.04,0.0,78.69,0.0,39.35,157.39,432.82,118.04
Herkimer,1990,2574,154,0,14,6,134,2420,816,1526,78,65883,3906.93,3673.18,233.75,0.0,21.25,9.11,203.39,1238.56,2316.23,118.39
Herkimer,1991,3216,208,2,16,36,154,3008,784,2174,50,66344,4847.46,4533.94,313.52,3.01,24.12,54.26,232.12,1181.72,3276.86,75.36
Herkimer,1992,3454,386,0,24,10,352,3068,860,2128,80,66602,5186.03,4606.47,579.56,0.0,36.03,15.01,528.51,1291.25,3195.1,120.12
Herkimer,1993,2938,378,2,42,18,316,2560,732,1768,60,66926,4389.92,3825.12,564.8,2.99,62.76,26.9,472.16,1093.75,2641.72,89.65
Herkimer,1994,2862,326,4,32,12,278,2536,670,1756,110,67038,4269.22,3782.93,486.29,5.97,47.73,17.9,414.69,999.43,2619.41,164.09
Herkimer,1995,3386,380,0,16,24,340,3006,738,2180,88,66711,5075.62,4506.0,569.62,0.0,23.98,35.98,509.66,1106.26,3267.83,131.91
Herkimer,1996,2834,272,0,16,22,234,2562,672,1812,78,66454,4264.6,3855.3,409.31,0.0,24.08,33.11,352.12,1011.23,2726.7,117.37
Herkimer,1997,3012,308,0,28,12,268,2704,684,1930,90,65818,4576.26,4108.3,467.96,0.0,42.54,18.23,407.18,1039.23,2932.33,136.74
Herkimer,1998,2892,282,0,10,24,248,2610,704,1858,48,64909,4455.47,4021.01,434.45,0.0,15.41,36.97,382.07,1084.6,2862.47,73.95
Herkimer,1999,2900,314,0,20,18,276,2586,506,2026,54,64462,4498.77,4011.67,487.11,0.0,31.03,27.92,428.16,784.96,3142.94,83.77
Herkimer,2000,2804,326,0,72,20,234,2478,590,1852,36,64451,4350.59,3844.78,505.81,0.0,111.71,31.03,363.07,915.42,2873.5,55.86
Herkimer,2001,2682,342,0,16,12,314,2340,502,1796,42,64274,4172.76,3640.66,532.1,0.0,24.89,18.67,488.53,781.03,2794.29,65.35
Herkimer,2002,2828,422,2,38,32,350,2406,480,1890,36,63971,4420.75,3761.08,659.67,3.13,59.4,50.02,547.12,750.34,2954.46,56.28
